date,channel,spend_amount,impressions,clicks,conversions,currency
11-29-2024,affiliate,140.56,86408.0,3557.0,159,USD
2024-11-30,email,61.59,,,104,$
11-30-2024,PAID_SEARCH,385.83,72848.0,4666.0,109,
11/30/2024,social_media,184.13,78000.0,2376.0,28,USD
2024-11-30,display_ads,183.1,17146.0,2596.0,22,$
11/30/2024,affiliate,125.07,91323.0,3644.0,104,usd
2024-12-01,email,59.86,,,85,$
01-12-2024,paid_search,366.42,30689.0,1958.0,13,$
12/01/2024,social_media,171.72,32787.0,612.0,159,$
01-12-2024,display_ads,122.89,62336.0,3084.0,136,USD
2024/12/01,affiliate,91.31,42636.0,1837.0,200,$
2024-12-02,email,74.95,,,10,
12-02-2024,paid_search,321.67,58866.0,195.0,142,
02-12-2024,social_media,203.3,52060.0,613.0,34,usd
02-12-2024,display_ads,158.77,34256.0,2333.0,174,usd
02-12-2024,affiliate,91.13,68198.0,3542.0,82,USD
2024-12-03,email,81.27,,,198,USD
12-03-2024,paid_search,304.2,65572.0,3958.0,85,
2024-12-03,social_media,274.63,37847.0,2509.0,24,$
2024-12-03,display_ads,110.39,26263.0,3772.0,53,usd
03-12-2024,affiliate,137.99,48100.0,2854.0,13,
04-12-2024,email,86.5,,,132,$
04-12-2024,paid_search,282.17,97906.0,2276.0,136,USD
12-04-2024,social_media,269.46,91132.0,4269.0,188,
12-04-2024,display_ads,140.06,34619.0,2942.0,39,$
12/04/2024,affiliate,133.17,49399.0,4508.0,101,$
05-12-2024,email,56.95,,,145,USD
12/05/2024,paid_search,303.22,75153.0,3977.0,79,USD
12/05/2024,social_media,170.38,93168.0,3140.0,131,$
12/05/2024,display_ads,141.07,12114.0,1831.0,60,usd
12/05/2024,affiliate,125.38,24295.0,4122.0,187,
2024-12-06,email,81.47,,,161,usd
2024/12/06,paid_search,232.15,63432.0,4885.0,146,USD
2024-12-06,social_media,233.77,15276.0,2464.0,182,usd
12-06-2024,display_ads,191.73,15479.0,1708.0,132,usd
12/06/2024,affiliate,111.02,91871.0,3757.0,85,$
2024/12/07,email,74.72,,,37,
2024/12/07,paid_search,263.09,34093.0,922.0,166,usd
07-12-2024,social_media,174.93,28631.0,4512.0,69,$
2024/12/07,display_ads,106.09,81895.0,998.0,26,USD
2024/12/07,affiliate,96.17,80544.0,3100.0,185,
12/08/2024,email,79.86,,,141,
08-12-2024,paid_search,364.67,36899.0,3743.0,27,
08-12-2024,social_media,159.95,84687.0,4676.0,114,
08-12-2024,display_ads,152.5,62752.0,1892.0,98,USD
2024-12-08,affiliate,90.58,56366.0,4535.0,62,
12/09/2024,email,69.75,,,129,$
2024/12/09,paid_search,335.26,76229.0,3515.0,69,usd
09-12-2024,SOCIAL_MEDIA,259.28,99167.0,2846.0,166,usd
12-09-2024,display_ads,191.23,34442.0,4175.0,141,USD
2024/12/09,affiliate,79.96,53271.0,3749.0,19,$
2024/12/10,email,54.72,,,187,USD
10-12-2024,paid_search,358.43,53525.0,3326.0,167,
2024/12/10,social_media,221.97,27243.0,1805.0,200,USD
12/10/2024,display_ads,132.62,38846.0,1075.0,143,$
2024/12/10,affiliate,145.21,67471.0,3850.0,39,$
12/11/2024,email,67.62,,,152,USD
2024-12-11,paid_search,240.47,76030.0,4597.0,110,$
12-11-2024,social_media,279.46,85947.0,599.0,106,usd
2024-12-11,display_ads,120.0,78033.0,2566.0,80,usd
12/11/2024,affiliate,97.89,34364.0,736.0,190,
2024/12/12,email,56.43,,,167,usd
12-12-2024,paid_search,316.59,72519.0,1520.0,200,$
2024/12/12,social_media,198.07,58463.0,3686.0,29,USD
12/12/2024,display_ads,139.89,35964.0,1449.0,150,
2024-12-12,affiliate,97.83,37492.0,228.0,144,usd
12/13/2024,email,87.04,,,103,usd
2024-12-13,paid_search,251.21,90569.0,3779.0,115,$
13-12-2024,social_media,184.48,65349.0,4391.0,176,USD
2024/12/13,display_ads,140.45,97537.0,1991.0,181,usd
13-12-2024,affiliate,125.21,39854.0,591.0,37,USD
12-14-2024,email,84.91,,,46,USD
14-12-2024,paid_search,258.53,87451.0,1624.0,161,
12-14-2024,social_media,199.32,44481.0,1098.0,82,usd
2024/12/14,display_ads,138.37,14671.0,3665.0,133,usd
14-12-2024,affiliate,124.49,47045.0,2745.0,73,
2024/12/15,email,66.28,,,74,USD
15-12-2024,paid_search,267.45,34725.0,2980.0,68,USD
2024/12/15,social_media,217.01,18977.0,3771.0,65,usd
12-15-2024,display_ads,120.58,94515.0,2713.0,8,usd
2024-12-15,affiliate,,43237.0,2181.0,31,
12-16-2024,email,68.34,,,5,
12/16/2024,paid_search,238.58,24601.0,292.0,96,usd
12-16-2024,social_media,165.34,84355.0,3013.0,198,usd
2024/12/16,display_ads,115.97,19847.0,2375.0,9,$
2024/12/16,affiliate,80.96,14517.0,915.0,171,USD
2024-12-17,email,80.82,,,143,$
2024/12/17,paid_search,242.84,76583.0,4127.0,111,usd
17-12-2024,social_media,170.13,60150.0,1304.0,161,
2024/12/17,display_ads,156.83,61533.0,4490.0,125,$
12/17/2024,affiliate,140.08,42887.0,4561.0,11,
2024-12-18,email,63.72,,,58,usd
2024/12/18,paid_search,374.34,20821.0,208.0,179,$
18-12-2024,social_media,168.24,58645.0,3210.0,190,USD
18-12-2024,display_ads,123.2,69296.0,4953.0,196,usd
2024/12/18,affiliate,80.7,32376.0,1364.0,82,USD
2024/12/19,email,87.08,,,184,
19-12-2024,paid_search,307.1,77608.0,4256.0,153,
12/19/2024,social_media,166.7,95873.0,2678.0,140,USD
12/19/2024,display_ads,148.39,48625.0,3247.0,50,usd
12/19/2024,affiliate,127.04,45600.0,1594.0,153,usd
20-12-2024,email,91.09,,,133,usd
12-20-2024,paid_search,245.94,74375.0,1599.0,179,
2024-12-20,social_media,195.06,63174.0,1394.0,185,usd
2024-12-20,display_ads,194.52,95663.0,1461.0,63,usd
12-20-2024,affiliate,105.5,61777.0,2189.0,109,$
21-12-2024,email,87.04,,,58,$
21-12-2024,paid_search,311.65,15297.0,2585.0,92,$
21-12-2024,social_media,166.2,20184.0,1643.0,155,usd
21-12-2024,display_ads,143.35,10383.0,152.0,156,usd
2024/12/21,affiliate,93.96,50591.0,4945.0,37,
22-12-2024,email,75.29,,,43,
2024-12-22,paid_search,332.58,22927.0,2058.0,184,$
2024-12-22,social_media,176.43,10999.0,144.0,182,usd
2024-12-22,display_ads,171.88,27564.0,3459.0,35,usd
12/22/2024,affiliate,141.32,67496.0,2452.0,76,USD
2024-12-23,email,55.09,,,199,$
2024/12/23,paid_search,305.3,43792.0,2035.0,36,$
12/23/2024,social_media,188.37,59962.0,2672.0,102,USD
23-12-2024,display_ads,177.96,50603.0,4357.0,179,usd
2024-12-23,affiliate,105.17,54547.0,1430.0,162,USD
12/24/2024,email,67.99,,,38,
2024-12-24,paid_search,300.8,29678.0,2560.0,104,$
24-12-2024,social_media,204.24,46586.0,914.0,126,usd
2024/12/24,display_ads,132.19,11561.0,4278.0,150,USD
24-12-2024,affiliate,119.89,96326.0,515.0,34,$
25-12-2024,email,59.87,,,110,usd
12-25-2024,paid_search,357.33,91683.0,2917.0,48,$
12-25-2024,social_media,244.13,48061.0,1781.0,60,usd
12/25/2024,display_ads,172.87,63534.0,4004.0,191,usd
12/25/2024,affiliate,124.5,23007.0,3113.0,160,USD
2024-12-26,email,92.22,,,69,USD
26-12-2024,paid_search,249.48,90816.0,3285.0,111,USD
2024-12-26,social_media,193.65,35337.0,4018.0,92,$
12-26-2024,display_ads,185.08,29955.0,2388.0,102,usd
2024/12/26,affiliate,137.9,10883.0,3568.0,135,usd
2024/12/27,email,71.49,,,40,usd
27-12-2024,paid_search,259.24,55697.0,821.0,57,usd
27-12-2024,social_media,160.81,98009.0,2413.0,19,$
2024/12/27,display_ads,116.41,16888.0,814.0,172,$
12/27/2024,affiliate,136.92,78834.0,4690.0,166,
12-28-2024,email,58.88,,,70,usd
28-12-2024,paid_search,210.71,17291.0,4075.0,92,
12-28-2024,social_media,215.55,17834.0,4807.0,13,$
28-12-2024,display_ads,160.31,19935.0,4500.0,158,
12/28/2024,affiliate,108.94,15336.0,4122.0,135,USD
12/29/2024,email,57.37,,,79,usd
12-29-2024,paid_search,249.43,28335.0,2787.0,200,USD
29-12-2024,social_media,281.04,75106.0,1394.0,149,$
12-29-2024,display_ads,151.3,69476.0,4488.0,170,usd
12/29/2024,affiliate,88.69,49674.0,1710.0,84,usd
12/30/2024,email,,,,95,$
2024/12/30,paid_search,362.93,86148.0,161.0,13,$
30-12-2024,social_media,286.99,31936.0,518.0,62,
30-12-2024,display_ads,188.58,32805.0,4609.0,90,usd
2024/12/30,affiliate,92.42,59352.0,1647.0,41,$
